9.266461034880409953e-01,-2.072850108801742308e-02,2.366337140159655850e-01,5.018828025793150571e-01,4.589395137337091701e-01,5.379425079276929367e-01,4.981024326114690259e-01
9.266461034880409953e-01,-2.072850108801742308e-02,2.366337140159655850e-01,5.018828025793150571e-01,4.589395137337091701e-01,5.379425079276929367e-01,4.981024326114690259e-01
9.266461034880409953e-01,-2.072850108801742308e-02,2.366337140159655850e-01,5.018828025793150571e-01,4.589395137337091701e-01,5.379425079276929367e-01,4.981024326114690259e-01
9.266461034880409953e-01,-2.072850108801742308e-02,2.366337140159655850e-01,5.018828025793150571e-01,4.589395137337091701e-01,5.379425079276929367e-01,4.981024326114690259e-01
9.266461034880409953e-01,-2.072850108801742308e-02,2.366337140159655850e-01,5.018828025793150571e-01,4.589395137337091701e-01,5.379425079276929367e-01,4.981024326114690259e-01
9.266461034880409953e-01,-2.072850108801742308e-02,2.366337140159655850e-01,5.018828025793150571e-01,4.589395137337091701e-01,5.379425079276929367e-01,4.981024326114690259e-01
9.266461034880409953e-01,-2.072850108801742308e-02,2.366337140159655850e-01,5.018828025793150571e-01,4.589395137337091701e-01,5.379425079276929367e-01,4.981024326114690259e-01
9.266461034880409953e-01,-2.072850108801742308e-02,2.366337140159655850e-01,5.018828025793150571e-01,4.589395137337091701e-01,5.379425079276929367e-01,4.981024326114690259e-01
9.266461034880409953e-01,-2.072850108801742308e-02,2.366337140159655850e-01,5.018828025793150571e-01,4.589395137337091701e-01,5.379425079276929367e-01,4.981024326114690259e-01
9.266461034880409953e-01,-2.072850108801742308e-02,2.366337140159655850e-01,5.018828025793150571e-01,4.589395137337091701e-01,5.379425079276929367e-01,4.981024326114690259e-01
9.266461034880409953e-01,-2.072850108801742308e-02,2.366337140159655850e-01,5.018828025793150571e-01,4.589395137337091701e-01,5.379425079276929367e-01,4.981024326114690259e-01
9.266461034880409953e-01,-2.072850108801742308e-02,2.366337140159655850e-01,5.018828025793150571e-01,4.589395137337091701e-01,5.379425079276929367e-01,4.981024326114690259e-01
9.266461034880409953e-01,-2.072850108801742308e-02,2.366337140159655850e-01,5.018828025793150571e-01,4.589395137337091701e-01,5.379425079276929367e-01,4.981024326114690259e-01
9.266461034880409953e-01,-2.072850108801742308e-02,2.366337140159655850e-01,5.018828025793150571e-01,4.589395137337091701e-01,5.379425079276929367e-01,4.981024326114690259e-01
9.266461034880409953e-01,-2.072850108801742308e-02,2.366337140159655850e-01,5.018828025793150571e-01,4.589395137337091701e-01,5.379425079276929367e-01,4.981024326114690259e-01
9.266461034880409953e-01,-2.072850108801742308e-02,2.366337140159655850e-01,5.018828025793150571e-01,4.589395137337091701e-01,5.379425079276929367e-01,4.981024326114690259e-01
9.266461034880409953e-01,-2.072850108801742308e-02,2.366337140159655850e-01,5.018828025793150571e-01,4.589395137337091701e-01,5.379425079276929367e-01,4.981024326114690259e-01
9.266461034880409953e-01,-2.072850108801742308e-02,2.366337140159655850e-01,5.018828025793150571e-01,4.589395137337091701e-01,5.379425079276929367e-01,4.981024326114690259e-01
9.266461034880409953e-01,-2.072850108801742308e-02,2.366337140159655850e-01,5.018828025793150571e-01,4.589395137337091701e-01,5.379425079276929367e-01,4.981024326114690259e-01
9.266461034880409953e-01,-2.072850108801742308e-02,2.366337140159655850e-01,5.018828025793150571e-01,4.589395137337091701e-01,5.379425079276929367e-01,4.981024326114690259e-01
9.266461034880409953e-01,-2.072850108801742308e-02,2.366337140159655850e-01,5.018828025793150571e-01,4.589395137337091701e-01,5.379425079276929367e-01,4.981024326114690259e-01
9.266461034880409953e-01,-2.072850108801742308e-02,2.366337140159655850e-01,5.018828025793150571e-01,4.589395137337091701e-01,5.379425079276929367e-01,4.981024326114690259e-01
9.266461034880409953e-01,-2.072850108801742308e-02,2.366337140159655850e-01,5.018828025793150571e-01,4.589395137337091701e-01,5.379425079276929367e-01,4.981024326114690259e-01
9.266461034880409953e-01,-2.072850108801742308e-02,2.366337140159655850e-01,5.018828025793150571e-01,4.589395137337091701e-01,5.379425079276929367e-01,4.981024326114690259e-01
9.266461034880409953e-01,-2.072850108801742308e-02,2.366337140159655850e-01,5.018828025793150571e-01,4.589395137337091701e-01,5.379425079276929367e-01,4.981024326114690259e-01
9.266461034880409953e-01,-2.072850108801742308e-02,2.366337140159655850e-01,5.018828025793150571e-01,4.589395137337091701e-01,5.379425079276929367e-01,4.981024326114690259e-01
9.266461034880409953e-01,-2.072850108801742308e-02,2.366337140159655850e-01,5.018828025793150571e-01,4.589395137337091701e-01,5.379425079276929367e-01,4.981024326114690259e-01
9.266461034880409953e-01,-2.072850108801742308e-02,2.366337140159655850e-01,5.018828025793150571e-01,4.589395137337091701e-01,5.379425079276929367e-01,4.981024326114690259e-01
9.266461034880409953e-01,-2.072850108801742308e-02,2.366337140159655850e-01,5.018828025793150571e-01,4.589395137337091701e-01,5.379425079276929367e-01,4.981024326114690259e-01
9.266461034880409953e-01,-2.072850108801742308e-02,2.366337140159655850e-01,5.018828025793150571e-01,4.589395137337091701e-01,5.379425079276929367e-01,4.981024326114690259e-01
9.266461034880409953e-01,-2.072850108801742308e-02,2.366337140159655850e-01,5.018828025793150571e-01,4.589395137337091701e-01,5.379425079276929367e-01,4.981024326114690259e-01
9.266461034880409953e-01,-2.072850108801742308e-02,2.366337140159655850e-01,5.018828025793150571e-01,4.589395137337091701e-01,5.379425079276929367e-01,4.981024326114690259e-01
9.266461034880409953e-01,-2.072850108801742308e-02,2.366337140159655850e-01,5.018828025793150571e-01,4.589395137337091701e-01,5.379425079276929367e-01,4.981024326114690259e-01
9.266461034880409953e-01,-2.072850108801742308e-02,2.366337140159655850e-01,5.018828025793150571e-01,4.589395137337091701e-01,5.379425079276929367e-01,4.981024326114690259e-01
9.266461034880409953e-01,-2.072850108801742308e-02,2.366337140159655850e-01,5.018828025793150571e-01,4.589395137337091701e-01,5.379425079276929367e-01,4.981024326114690259e-01
9.266461034880409953e-01,-2.072850108801742308e-02,2.366337140159655850e-01,5.018828025793150571e-01,4.589395137337091701e-01,5.379425079276929367e-01,4.981024326114690259e-01
9.266461034880409953e-01,-2.072850108801742308e-02,2.366337140159655850e-01,5.018828025793150571e-01,4.589395137337091701e-01,5.379425079276929367e-01,4.981024326114690259e-01
9.266461034880409953e-01,-2.072850108801742308e-02,2.366337140159655850e-01,5.018828025793150571e-01,4.589395137337091701e-01,5.379425079276929367e-01,4.981024326114690259e-01
9.266461034880409953e-01,-2.072850108801742308e-02,2.366337140159655850e-01,5.018828025793150571e-01,4.589395137337091701e-01,5.379425079276929367e-01,4.981024326114690259e-01
9.266461034880409953e-01,-2.072850108801742308e-02,2.366337140159655850e-01,5.018828025793150571e-01,4.589395137337091701e-01,5.379425079276929367e-01,4.981024326114690259e-01
9.266461034880409953e-01,-2.072850108801742308e-02,2.366337140159655850e-01,5.018828025793150571e-01,4.589395137337091701e-01,5.379425079276929367e-01,4.981024326114690259e-01
9.266461034880409953e-01,-2.072850108801742308e-02,2.366337140159655850e-01,5.018828025793150571e-01,4.589395137337091701e-01,5.379425079276929367e-01,4.981024326114690259e-01
9.266461034880409953e-01,-2.072850108801742308e-02,2.366337140159655850e-01,5.018828025793150571e-01,4.589395137337091701e-01,5.379425079276929367e-01,4.981024326114690259e-01
9.266461034880409953e-01,-2.072850108801742308e-02,2.366337140159655850e-01,5.018828025793150571e-01,4.589395137337091701e-01,5.379425079276929367e-01,4.981024326114690259e-01
9.266461034880409953e-01,-2.072850108801742308e-02,2.366337140159655850e-01,5.018828025793150571e-01,4.589395137337091701e-01,5.379425079276929367e-01,4.981024326114690259e-01
9.266461034880409953e-01,-2.072850108801742308e-02,2.366337140159655850e-01,5.018828025793150571e-01,4.589395137337091701e-01,5.379425079276929367e-01,4.981024326114690259e-01
9.266461034880409953e-01,-2.072850108801742308e-02,2.366337140159655850e-01,5.018828025793150571e-01,4.589395137337091701e-01,5.379425079276929367e-01,4.981024326114690259e-01
9.266461034880409953e-01,-2.072850108801742308e-02,2.366337140159655850e-01,5.018828025793150571e-01,4.589395137337091701e-01,5.379425079276929367e-01,4.981024326114690259e-01
9.266461034880409953e-01,-2.072850108801742308e-02,2.366337140159655850e-01,5.018828025793150571e-01,4.589395137337091701e-01,5.379425079276929367e-01,4.981024326114690259e-01
9.266461034880409953e-01,-2.072850108801742308e-02,2.366337140159655850e-01,5.018828025793150571e-01,4.589395137337091701e-01,5.379425079276929367e-01,4.981024326114690259e-01
9.266461034880409953e-01,-2.072850108801742308e-02,2.366337140159655850e-01,5.018828025793150571e-01,4.589395137337091701e-01,5.379425079276929367e-01,4.981024326114690259e-01
9.266461034880409953e-01,-2.072850108801742308e-02,2.366337140159655850e-01,5.018828025793150571e-01,4.589395137337091701e-01,5.379425079276929367e-01,4.981024326114690259e-01
9.266461034880409953e-01,-2.072850108801742308e-02,2.366337140159655850e-01,5.018828025793150571e-01,4.589395137337091701e-01,5.379425079276929367e-01,4.981024326114690259e-01
9.266461034880409953e-01,-2.072850108801742308e-02,2.366337140159655850e-01,5.018828025793150571e-01,4.589395137337091701e-01,5.379425079276929367e-01,4.981024326114690259e-01
9.266461034880409953e-01,-2.072850108801742308e-02,2.366337140159655850e-01,5.018828025793150571e-01,4.589395137337091701e-01,5.379425079276929367e-01,4.981024326114690259e-01
9.266461034880409953e-01,-2.072850108801742308e-02,2.366337140159655850e-01,5.018828025793150571e-01,4.589395137337091701e-01,5.379425079276929367e-01,4.981024326114690259e-01
9.266461034880409953e-01,-2.072850108801742308e-02,2.366337140159655850e-01,5.018828025793150571e-01,4.589395137337091701e-01,5.379425079276929367e-01,4.981024326114690259e-01
9.266461034880409953e-01,-2.072850108801742308e-02,2.366337140159655850e-01,5.018828025793150571e-01,4.589395137337091701e-01,5.379425079276929367e-01,4.981024326114690259e-01
9.266461034880409953e-01,-2.072850108801742308e-02,2.366337140159655850e-01,5.018828025793150571e-01,4.589395137337091701e-01,5.379425079276929367e-01,4.981024326114690259e-01
9.266461034880409953e-01,-2.072850108801742308e-02,2.366337140159655850e-01,5.018828025793150571e-01,4.589395137337091701e-01,5.379425079276929367e-01,4.981024326114690259e-01
9.266461034880409953e-01,-2.072850108801742308e-02,2.366337140159655850e-01,5.018828025793150571e-01,4.589395137337091701e-01,5.379425079276929367e-01,4.981024326114690259e-01
9.266461034880409953e-01,-2.072850108801742308e-02,2.366337140159655850e-01,5.018828025793150571e-01,4.589395137337091701e-01,5.379425079276929367e-01,4.981024326114690259e-01
9.266461034880409953e-01,-2.072850108801742308e-02,2.366337140159655850e-01,5.018828025793150571e-01,4.589395137337091701e-01,5.379425079276929367e-01,4.981024326114690259e-01
9.266461034880409953e-01,-2.072850108801742308e-02,2.366337140159655850e-01,5.018828025793150571e-01,4.589395137337091701e-01,5.379425079276929367e-01,4.981024326114690259e-01
9.266461034880409953e-01,-2.072850108801742308e-02,2.366337140159655850e-01,5.018828025793150571e-01,4.589395137337091701e-01,5.379425079276929367e-01,4.981024326114690259e-01
9.266461034880409953e-01,-2.072850108801742308e-02,2.366337140159655850e-01,5.018828025793150571e-01,4.589395137337091701e-01,5.379425079276929367e-01,4.981024326114690259e-01
9.266461034880409953e-01,-2.072850108801742308e-02,2.366337140159655850e-01,5.018828025793150571e-01,4.589395137337091701e-01,5.379425079276929367e-01,4.981024326114690259e-01
9.266461034880409953e-01,-2.072850108801742308e-02,2.366337140159655850e-01,5.018828025793150571e-01,4.589395137337091701e-01,5.379425079276929367e-01,4.981024326114690259e-01
9.266461034880409953e-01,-2.072850108801742308e-02,2.366337140159655850e-01,5.018828025793150571e-01,4.589395137337091701e-01,5.379425079276929367e-01,4.981024326114690259e-01
9.266461034880409953e-01,-2.072850108801742308e-02,2.366337140159655850e-01,5.018828025793150571e-01,4.589395137337091701e-01,5.379425079276929367e-01,4.981024326114690259e-01
9.266461034880409953e-01,-2.072850108801742308e-02,2.366337140159655850e-01,5.018828025793150571e-01,4.589395137337091701e-01,5.379425079276929367e-01,4.981024326114690259e-01
9.266461034880409953e-01,-2.072850108801742308e-02,2.366337140159655850e-01,5.018828025793150571e-01,4.589395137337091701e-01,5.379425079276929367e-01,4.981024326114690259e-01
9.266461034880409953e-01,-2.072850108801742308e-02,2.366337140159655850e-01,5.018828025793150571e-01,4.589395137337091701e-01,5.379425079276929367e-01,4.981024326114690259e-01
9.266461034880409953e-01,-2.072850108801742308e-02,2.366337140159655850e-01,5.018828025793150571e-01,4.589395137337091701e-01,5.379425079276929367e-01,4.981024326114690259e-01
9.266461034880409953e-01,-2.072850108801742308e-02,2.366337140159655850e-01,5.018828025793150571e-01,4.589395137337091701e-01,5.379425079276929367e-01,4.981024326114690259e-01
9.266461034880409953e-01,-2.072850108801742308e-02,2.366337140159655850e-01,5.018828025793150571e-01,4.589395137337091701e-01,5.379425079276929367e-01,4.981024326114690259e-01
9.266461034880409953e-01,-2.072850108801742308e-02,2.366337140159655850e-01,5.018828025793150571e-01,4.589395137337091701e-01,5.379425079276929367e-01,4.981024326114690259e-01
9.266461034880409953e-01,-2.072850108801742308e-02,2.366337140159655850e-01,5.018828025793150571e-01,4.589395137337091701e-01,5.379425079276929367e-01,4.981024326114690259e-01
9.266461034880409953e-01,-2.072850108801742308e-02,2.366337140159655850e-01,5.018828025793150571e-01,4.589395137337091701e-01,5.379425079276929367e-01,4.981024326114690259e-01
9.266461034880409953e-01,-2.072850108801742308e-02,2.366337140159655850e-01,5.018828025793150571e-01,4.589395137337091701e-01,5.379425079276929367e-01,4.981024326114690259e-01
9.266461034880409953e-01,-2.072850108801742308e-02,2.366337140159655850e-01,5.018828025793150571e-01,4.589395137337091701e-01,5.379425079276929367e-01,4.981024326114690259e-01
9.266461034880409953e-01,-2.072850108801742308e-02,2.366337140159655850e-01,5.018828025793150571e-01,4.589395137337091701e-01,5.379425079276929367e-01,4.981024326114690259e-01
9.266461034880409953e-01,-2.072850108801742308e-02,2.366337140159655850e-01,5.018828025793150571e-01,4.589395137337091701e-01,5.379425079276929367e-01,4.981024326114690259e-01
9.266461034880409953e-01,-2.072850108801742308e-02,2.366337140159655850e-01,5.018828025793150571e-01,4.589395137337091701e-01,5.379425079276929367e-01,4.981024326114690259e-01
9.266461034880409953e-01,-2.072850108801742308e-02,2.366337140159655850e-01,5.018828025793150571e-01,4.589395137337091701e-01,5.379425079276929367e-01,4.981024326114690259e-01
9.266461034880409953e-01,-2.072850108801742308e-02,2.366337140159655850e-01,5.018828025793150571e-01,4.589395137337091701e-01,5.379425079276929367e-01,4.981024326114690259e-01
9.266461034880409953e-01,-2.072850108801742308e-02,2.366337140159655850e-01,5.018828025793150571e-01,4.589395137337091701e-01,5.379425079276929367e-01,4.981024326114690259e-01
9.266461034880409953e-01,-2.072850108801742308e-02,2.366337140159655850e-01,5.018828025793150571e-01,4.589395137337091701e-01,5.379425079276929367e-01,4.981024326114690259e-01
9.266461034880409953e-01,-2.072850108801742308e-02,2.366337140159655850e-01,5.018828025793150571e-01,4.589395137337091701e-01,5.379425079276929367e-01,4.981024326114690259e-01
9.266461034880409953e-01,-2.072850108801742308e-02,2.366337140159655850e-01,5.018828025793150571e-01,4.589395137337091701e-01,5.379425079276929367e-01,4.981024326114690259e-01
9.266461034880409953e-01,-2.072850108801742308e-02,2.366337140159655850e-01,5.018828025793150571e-01,4.589395137337091701e-01,5.379425079276929367e-01,4.981024326114690259e-01
9.266461034880409953e-01,-2.072850108801742308e-02,2.366337140159655850e-01,5.018828025793150571e-01,4.589395137337091701e-01,5.379425079276929367e-01,4.981024326114690259e-01
9.266461034880409953e-01,-2.072850108801742308e-02,2.366337140159655850e-01,5.018828025793150571e-01,4.589395137337091701e-01,5.379425079276929367e-01,4.981024326114690259e-01
9.266461034880409953e-01,-2.072850108801742308e-02,2.366337140159655850e-01,5.018828025793150571e-01,4.589395137337091701e-01,5.379425079276929367e-01,4.981024326114690259e-01
9.266461034880409953e-01,-2.072850108801742308e-02,2.366337140159655850e-01,5.018828025793150571e-01,4.589395137337091701e-01,5.379425079276929367e-01,4.981024326114690259e-01
9.266461034880409953e-01,-2.072850108801742308e-02,2.366337140159655850e-01,5.018828025793150571e-01,4.589395137337091701e-01,5.379425079276929367e-01,4.981024326114690259e-01
9.266461034880409953e-01,-2.072850108801742308e-02,2.366337140159655850e-01,5.018828025793150571e-01,4.589395137337091701e-01,5.379425079276929367e-01,4.981024326114690259e-01
9.266461034880409953e-01,-2.072850108801742308e-02,2.366337140159655850e-01,5.018828025793150571e-01,4.589395137337091701e-01,5.379425079276929367e-01,4.981024326114690259e-01
9.266461034880409953e-01,-2.072850108801742308e-02,2.366337140159655850e-01,5.018828025793150571e-01,4.589395137337091701e-01,5.379425079276929367e-01,4.981024326114690259e-01
9.266461034880409953e-01,-2.072850108801742308e-02,2.366337140159655850e-01,5.018828025793150571e-01,4.589395137337091701e-01,5.379425079276929367e-01,4.981024326114690259e-01
9.266461034880409953e-01,-2.072850108801742308e-02,2.366337140159655850e-01,5.018828025793150571e-01,4.589395137337091701e-01,5.379425079276929367e-01,4.981024326114690259e-01
9.266461034880409953e-01,-2.072850108801742308e-02,2.366337140159655850e-01,5.018828025793150571e-01,4.589395137337091701e-01,5.379425079276929367e-01,4.981024326114690259e-01
9.266461034880409953e-01,-2.072850108801742308e-02,2.366337140159655850e-01,5.018828025793150571e-01,4.589395137337091701e-01,5.379425079276929367e-01,4.981024326114690259e-01
9.266461034880409953e-01,-2.072850108801742308e-02,2.366337140159655850e-01,5.018828025793150571e-01,4.589395137337091701e-01,5.379425079276929367e-01,4.981024326114690259e-01
9.266461034880409953e-01,-2.072850108801742308e-02,2.366337140159655850e-01,5.018828025793150571e-01,4.589395137337091701e-01,5.379425079276929367e-01,4.981024326114690259e-01
9.266461034880409953e-01,-2.072850108801742308e-02,2.366337140159655850e-01,5.018828025793150571e-01,4.589395137337091701e-01,5.379425079276929367e-01,4.981024326114690259e-01
9.266461034880409953e-01,-2.072850108801742308e-02,2.366337140159655850e-01,5.018828025793150571e-01,4.589395137337091701e-01,5.379425079276929367e-01,4.981024326114690259e-01
9.266461034880409953e-01,-2.072850108801742308e-02,2.366337140159655850e-01,5.018828025793150571e-01,4.589395137337091701e-01,5.379425079276929367e-01,4.981024326114690259e-01
9.266461034880409953e-01,-2.072850108801742308e-02,2.366337140159655850e-01,5.018828025793150571e-01,4.589395137337091701e-01,5.379425079276929367e-01,4.981024326114690259e-01
9.266461034880409953e-01,-2.072850108801742308e-02,2.366337140159655850e-01,5.018828025793150571e-01,4.589395137337091701e-01,5.379425079276929367e-01,4.981024326114690259e-01
9.266461034880409953e-01,-2.072850108801742308e-02,2.366337140159655850e-01,5.018828025793150571e-01,4.589395137337091701e-01,5.379425079276929367e-01,4.981024326114690259e-01
9.266461034880409953e-01,-2.072850108801742308e-02,2.366337140159655850e-01,5.018828025793150571e-01,4.589395137337091701e-01,5.379425079276929367e-01,4.981024326114690259e-01
9.266461034880409953e-01,-2.072850108801742308e-02,2.366337140159655850e-01,5.018828025793150571e-01,4.589395137337091701e-01,5.379425079276929367e-01,4.981024326114690259e-01
9.266461034880409953e-01,-2.072850108801742308e-02,2.366337140159655850e-01,5.018828025793150571e-01,4.589395137337091701e-01,5.379425079276929367e-01,4.981024326114690259e-01
9.266461034880409953e-01,-2.072850108801742308e-02,2.366337140159655850e-01,5.018828025793150571e-01,4.589395137337091701e-01,5.379425079276929367e-01,4.981024326114690259e-01
9.266461034880409953e-01,-2.072850108801742308e-02,2.366337140159655850e-01,5.018828025793150571e-01,4.589395137337091701e-01,5.379425079276929367e-01,4.981024326114690259e-01
9.266461034880409953e-01,-2.072850108801742308e-02,2.366337140159655850e-01,5.018828025793150571e-01,4.589395137337091701e-01,5.379425079276929367e-01,4.981024326114690259e-01
9.266461034880409953e-01,-2.072850108801742308e-02,2.366337140159655850e-01,5.018828025793150571e-01,4.589395137337091701e-01,5.379425079276929367e-01,4.981024326114690259e-01
9.266461034880409953e-01,-2.072850108801742308e-02,2.366337140159655850e-01,5.018828025793150571e-01,4.589395137337091701e-01,5.379425079276929367e-01,4.981024326114690259e-01
9.266461034880409953e-01,-2.072850108801742308e-02,2.366337140159655850e-01,5.018828025793150571e-01,4.589395137337091701e-01,5.379425079276929367e-01,4.981024326114690259e-01
9.266461034880409953e-01,-2.072850108801742308e-02,2.366337140159655850e-01,5.018828025793150571e-01,4.589395137337091701e-01,5.379425079276929367e-01,4.981024326114690259e-01
9.266461034880409953e-01,-2.072850108801742308e-02,2.366337140159655850e-01,5.018828025793150571e-01,4.589395137337091701e-01,5.379425079276929367e-01,4.981024326114690259e-01
9.266461034880409953e-01,-2.072850108801742308e-02,2.366337140159655850e-01,5.018828025793150571e-01,4.589395137337091701e-01,5.379425079276929367e-01,4.981024326114690259e-01
9.266461034880409953e-01,-2.072850108801742308e-02,2.366337140159655850e-01,5.018828025793150571e-01,4.589395137337091701e-01,5.379425079276929367e-01,4.981024326114690259e-01
9.266461034880409953e-01,-2.072850108801742308e-02,2.366337140159655850e-01,5.018828025793150571e-01,4.589395137337091701e-01,5.379425079276929367e-01,4.981024326114690259e-01
9.266461034880409953e-01,-2.072850108801742308e-02,2.366337140159655850e-01,5.018828025793150571e-01,4.589395137337091701e-01,5.379425079276929367e-01,4.981024326114690259e-01
9.266461034880409953e-01,-2.072850108801742308e-02,2.366337140159655850e-01,5.018828025793150571e-01,4.589395137337091701e-01,5.379425079276929367e-01,4.981024326114690259e-01
9.266461034880409953e-01,-2.072850108801742308e-02,2.366337140159655850e-01,5.018828025793150571e-01,4.589395137337091701e-01,5.379425079276929367e-01,4.981024326114690259e-01
9.266461034880409953e-01,-2.072850108801742308e-02,2.366337140159655850e-01,5.018828025793150571e-01,4.589395137337091701e-01,5.379425079276929367e-01,4.981024326114690259e-01
9.266461034880409953e-01,-2.072850108801742308e-02,2.366337140159655850e-01,5.018828025793150571e-01,4.589395137337091701e-01,5.379425079276929367e-01,4.981024326114690259e-01
9.266461034880409953e-01,-2.072850108801742308e-02,2.366337140159655850e-01,5.018828025793150571e-01,4.589395137337091701e-01,5.379425079276929367e-01,4.981024326114690259e-01
9.266461034880409953e-01,-2.072850108801742308e-02,2.366337140159655850e-01,5.018828025793150571e-01,4.589395137337091701e-01,5.379425079276929367e-01,4.981024326114690259e-01
9.266461034880409953e-01,-2.072850108801742308e-02,2.366337140159655850e-01,5.018828025793150571e-01,4.589395137337091701e-01,5.379425079276929367e-01,4.981024326114690259e-01
9.266461034880409953e-01,-2.072850108801742308e-02,2.366337140159655850e-01,5.018828025793150571e-01,4.589395137337091701e-01,5.379425079276929367e-01,4.981024326114690259e-01
9.266461034880409953e-01,-2.072850108801742308e-02,2.366337140159655850e-01,5.018828025793150571e-01,4.589395137337091701e-01,5.379425079276929367e-01,4.981024326114690259e-01
9.266461034880409953e-01,-2.072850108801742308e-02,2.366337140159655850e-01,5.018828025793150571e-01,4.589395137337091701e-01,5.379425079276929367e-01,4.981024326114690259e-01
9.266461034880409953e-01,-2.072850108801742308e-02,2.366337140159655850e-01,5.018828025793150571e-01,4.589395137337091701e-01,5.379425079276929367e-01,4.981024326114690259e-01
9.266461034880409953e-01,-2.072850108801742308e-02,2.366337140159655850e-01,5.018828025793150571e-01,4.589395137337091701e-01,5.379425079276929367e-01,4.981024326114690259e-01
9.266461034880409953e-01,-2.072850108801742308e-02,2.366337140159655850e-01,5.018828025793150571e-01,4.589395137337091701e-01,5.379425079276929367e-01,4.981024326114690259e-01
9.266461034880409953e-01,-2.072850108801742308e-02,2.366337140159655850e-01,5.018828025793150571e-01,4.589395137337091701e-01,5.379425079276929367e-01,4.981024326114690259e-01
9.266461034880409953e-01,-2.072850108801742308e-02,2.366337140159655850e-01,5.018828025793150571e-01,4.589395137337091701e-01,5.379425079276929367e-01,4.981024326114690259e-01
9.266461034880409953e-01,-2.072850108801742308e-02,2.366337140159655850e-01,5.018828025793150571e-01,4.589395137337091701e-01,5.379425079276929367e-01,4.981024326114690259e-01
9.266461034880409953e-01,-2.072850108801742308e-02,2.366337140159655850e-01,5.018828025793150571e-01,4.589395137337091701e-01,5.379425079276929367e-01,4.981024326114690259e-01
9.266461034880409953e-01,-2.072850108801742308e-02,2.366337140159655850e-01,5.018828025793150571e-01,4.589395137337091701e-01,5.379425079276929367e-01,4.981024326114690259e-01
9.266461034880409953e-01,-2.072850108801742308e-02,2.366337140159655850e-01,5.018828025793150571e-01,4.589395137337091701e-01,5.379425079276929367e-01,4.981024326114690259e-01
9.266461034880409953e-01,-2.072850108801742308e-02,2.366337140159655850e-01,5.018828025793150571e-01,4.589395137337091701e-01,5.379425079276929367e-01,4.981024326114690259e-01
9.266461034880409953e-01,-2.072850108801742308e-02,2.366337140159655850e-01,5.018828025793150571e-01,4.589395137337091701e-01,5.379425079276929367e-01,4.981024326114690259e-01
9.266461034880409953e-01,-2.072850108801742308e-02,2.366337140159655850e-01,5.018828025793150571e-01,4.589395137337091701e-01,5.379425079276929367e-01,4.981024326114690259e-01
9.266461034880409953e-01,-2.072850108801742308e-02,2.366337140159655850e-01,5.018828025793150571e-01,4.589395137337091701e-01,5.379425079276929367e-01,4.981024326114690259e-01
9.266461034880409953e-01,-2.072850108801742308e-02,2.366337140159655850e-01,5.018828025793150571e-01,4.589395137337091701e-01,5.379425079276929367e-01,4.981024326114690259e-01
9.266461034880409953e-01,-2.072850108801742308e-02,2.366337140159655850e-01,5.018828025793150571e-01,4.589395137337091701e-01,5.379425079276929367e-01,4.981024326114690259e-01
